REPORTING YEAR,FACILITY NAME,GHGRP ID,REPORTED ADDRESS,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,GHG QUANTITY (METRIC TONS CO2e),SUBPARTS,Short Tons Waste,Biogenic CO2 Emissions (Metric Tons)
2017,DUTCHESS CO RESOURCE RECOVERY FACILITY,1003110,98 SAND DOCK RD,41.647458,-73.942631,POUGHKEEPSIE,DUTCHESS COUNTY,NY,12601,DUTCHESS COUNTY RESOURCE RECOVERY AGENCY (100%),"38,450",C,"102,188.02","56,054.00"
2017,OGDEN MARTIN SYS OF FAIRFAX,1006177,9898 FURNACE ROAD,38.6954,-77.2407,LORTON,FAIRFAX COUNTY,VA,22079,COVANTA ENERGY (100%),"33,153",C,"100,597.48","49,729.10"
2017,POPE/DOUGLAS SOLID WASTE MANAGEMENT,1004475,2115 SOUTH JEFFERSON STREET,45.868611,-95.372163,ALEXANDRIA,DOUGLAS COUNTY,MN,56308,POPE/DOUGLAS JOINT SOLID WASTE MANAGEMENT BOARD (100%),"27,029",C,"65,136.70","32,768.60"
2017,COMMUNITY ECO PITTSFIELD LLC,1004797,500 HUBBARD AVENUE,42.468401,-73.194143,PITTSFIELD,BERKSHIRE COUNTY,MA,1201,COVANTA ENERGY (100%),"26,555",C,"71,724.69","38,190.00"
2017,OSWEGO CO ENERGY RECOVERY FAC,1006910,2801 STATE ROUTE 481,43.3492,-76.4256,Fulton,OSWEGO COUNTY,NY,13069,OSWEGO COUNTY (100%),"26,305",C,"68,314.04","35,449.00"
2017,PERHAM RESOURCE RECOVERY FACILITY,1006340,201 6TH AVENUE NE,46.59107,-95.56406,PERHAM,OTTER TAIL COUNTY,MN,56573,PRAIRIE LAKES MUNICIPAL SOLID WASTE AUTHORITY (100%),"25,542",C,"44,221.11","21,942.50"
2018,COVANTA ENERGY,1000293,2320 S HARDING ST,39.7337,-86.1888,INDIANAPOLIS,MARION COUNTY,IN,46221,COVANTA ENERGY (100%),"360,721",C,"752,775.78","336,903.00"
2018,Delaware Valley Resource Recovery Facility,1006038,10 HIGHLAND AVENUE,39.8275,-75.38728,CHESTER,DELAWARE COUNTY,PA,19013,COVANTA ENERGY (100%),"351,362",C,"988,849.75","542,148.90"
2018,COVANTA HEMPSTEAD,1002398,600 MERCHANTS CONCOURSE,40.738356,-73.593495,WESTBURY,NASSAU COUNTY,NY,11590,COVANTA ENERGY (100%),"347,426",C,"1,010,552.76","617,647.00"
2018,SEMASS PARTNERSHIP RESOURCE RECOVERY FACILITY,1005710,141 CRANBERRY HIGHWAY ROUTE 28,41.8023,-70.7875,ROCHESTER,PLYMOUTH COUNTY,MA,2770,COVANTA ENERGY (100%),"334,593",C,"958,196.49","551,747.00"
2018,ESSEX COUNTY RESOURCE RECOVERY FACILITY,1004216,183 RAYMOND BLVD,40.7381,-74.1266,NEWARK,ESSEX COUNTY,NJ,7105,COVANTA ENERGY (100%),"333,811",C,"912,301.84","533,232.00"
2018,OGDEN MARTIN SYS OF FAIRFAX,1006177,9898 FURNACE ROAD,38.6954,-77.2407,LORTON,FAIRFAX COUNTY,VA,22079,COVANTA ENERGY (100%),"310,373",C,"1,137,605.44","528,473.00"
2018,"WHEELABRATOR SOUTH BROWARD, INC - RESOURCE RECOVERY FACILITY",1004531,4400 SOUTH STATE ROAD 7,26.068889,-80.203611,FT. LAUDERDALE,BROWARD COUNTY,FL,33314,ENERGY CAPITOL PARTNERS LLC (100%),"292,142",C,"745,483.37","511,918.00"
2018,DADE COUNTY RESOURCES RECOVERY,1009077,6990 NW 97 AVENUE,25.835883,-80.356201,MIAMI,MIAMI-DADE COUNTY,FL,33178,MIAMI-DADE COUNTY DEPARTMENT OF SOLID WASTE MANAGEMENT (100%),"265,947",C,"806,817.57","481,085.00"
2018,WHEELABRATOR WESTCHESTER LP,1004244,1 CHARLES PT AVE,41.277115,-73.942428,PEEKSKILL,WESTCHESTER COUNTY,NY,10566,ENERGY CAPITOL PARTNERS LLC (100%),"263,602",C,"738,246.29","425,554.00"
2018,WHEELABRATOR BALTIMORE LP,1004094,1801 OLD ANNAPOLIS ROAD,39.26994,-76.63041,BALTIMORE,BALTIMORE CITY,MD,21230,ENERGY CAPITOL PARTNERS LLC (100%),"251,835",C,"741,312.96","393,896.00"
2018,COVANTA HONOLULU RESOURCE RECOVERY VENTURE (H-POWER),1007914,91-174 HANUA ST,21.3048,-158.1061,KAPOLEI,HONOLULU COUNTY,HI,96707,CITY & COUNTY OF HONOLULU (100%),"249,632",C,"748,268.87","433,127.00"
2018,Wheelabrator Bridgeport L.P.,1004283,6 HOWARD AVE,41.1624,-73.2091,BRIDGEPORT,FAIRFIELD COUNTY,CT,6605,ENERGY CAPITOL PARTNERS LLC (100%),"248,886",C,"775,511.49","393,403.00"
2018,HILLSBOROUGH COUNTY RESOURCE RECOVERY FACILITY,1005920,350 NORTH FALKENBURG ROAD,27.95473,-82.34075,TAMPA,HILLSBOROUGH COUNTY,FL,33619,HILLSBOROUGH COUNTY PUBLIC UTILITIES DEPARTMENT (100%),"248,103",C,"539,429.29","248,254.20"
2018,Detroit Renewable Power LLC,1004125,5700 Russell,42.368645,-83.051749,Detroit,WAYNE COUNTY,MI,48211,DETROIT RENEWABLE RESOURCES LLC (75%); THERMAL VENTURES II LP (25%),"235,286",C,"648,011.64","360,374.60"
2018,COVANTA HAVERHILL INC,1005179,100 RECOVERY WAY,42.7654,-71.124025,HAVERHILL,ESSEX COUNTY,MA,1835,COVANTA ENERGY (100%),"234,176",C,"626,957.71","342,022.00"
2018,LEE COUNTY SOLID WASTE RESOURCE RECOVERY FACILITY,1002268,10500 BUCKINGHAM ROAD,26.631667,-81.761389,FORT MYERS,LEE COUNTY,FL,33905,LEE COUNTY PUBLIC UTILITIES DEPARTMENT (100%),"208,776",C,"630,570.26","313,163.00"
2018,MONTGOMERY COUNTY RESOURCE RECOVERY FACILITY,1000623,21204 MARTINSBURG ROAD,39.200734,-77.456357,DICKERSON,MONTGOMERY COUNTY,MD,20842,NORTHEAST MARYLAND WASTE DISPOSAL AUTHORITY (100%),"205,968",C,"601,535.21","362,220.00"
2018,WHEELABRATOR FALLS,1006282,1201 NEW FORD MILL ROAD,40.16274,-74.76739,MORRISVILLE,BUCKS COUNTY,PA,19067,ENERGY CAPITOL PARTNERS LLC (100%),"192,897",C,"462,283.89","293,398.00"
2018,WHEELABRATOR MILLBURY INC,1006267,331 SOUTHWEST CUTOFF,42.2207,-71.7673,MILLBURY,WORCESTER COUNTY,MA,1527,ENERGY CAPITOL PARTNERS LLC (100%),"188,479",C,"520,440.75","252,408.00"
2018,UNION COUNTY RESOURCE RECOVERY FACILITY,1002269,1499 US RT 1 & 9 NORTH,40.6008,-74.2664,RAHWAY,UNION COUNTY,NJ,7065,COVANTA ENERGY (100%),"185,783",C,"545,483.37","308,903.90"
2018,Wheelabrator Portsmouth Inc.,1004969,3809 ELM AVENUE,36.8087,-76.3035,PORTSMOUTH,PORTSMOUTH CITY,VA,23704,ENERGY CAPITOL PARTNERS LLC (100%),"183,532",C,"497,404.43","268,207.00"
2018,WHEELABRATOR NORTH ANDOVER INC.,1004101,285 HOLT ROAD,42.726075,-71.122203,NORTH ANDOVER,ESSEX COUNTY,MA,1845,ENERGY CAPITOL PARTNERS LLC (100%),"182,130",C,"453,741.18","251,513.00"
2018,ONONDAGA CO RESOURCE RECOVERY FACILITY,1006772,5801 ROCK CUT ROAD,43.004785,-76.11473,JAMESVILLE,ONONDAGA COUNTY,NY,13078,COVANTA ENERGY (100%),"164,641",C,"386,649.77","185,369.00"
2018,Mid-Connecticut Resources Recovery Facility,1002765,,41.7494,-72.6536,Hartford,HARTFORD COUNTY,CT,6114,MATERIALS INNOVATION & RECYCLING AUTHORITY (100%),"164,178",C,"383,349.78","253,357.10"
2018,Lancaster Waste to Energy Facility,1007677,1911 River Road,40.07434,-76.6409,Bainbridge,LANCASTER COUNTY,PA,17502,LANCASTER COUNTY SOLID WASTE MANAGEMENT AUTHORITY (100%),"149,827",C,"434,455.76","243,163.60"
2018,COVANTA PLYMOUTH RENEWABLE ENERGY LLC,1007884,1155 CONSHOHOCKEN ROAD,40.09584,-75.31056,CONSHOHOCKEN,MONTGOMERY COUNTY,PA,19428,COVANTA ENERGY (100%),"149,223",C,"362,176.96","226,540.60"
2018,Hennepin Energy Recovery Center,1004795,505 6th Avenue North,44.98351,-93.28037,Minneapolis,HENNEPIN COUNTY,MN,55405,HENNEPIN COUNTY ENVIRONMENTAL SERVICES (100%),"142,491",C,"381,909.55","196,774.00"
2018,YORK COUNTY RESOURCE RECOVERY,1006647,2651 BLACKBRIDGE ROAD,40.0017,-76.7175,YORK,YORK COUNTY,PA,17406,YORK COUNTY SOLID WASTE & REFUSE AUTHORITY (100%),"137,322",C,"363,831.06","194,500.60"
2018,Wheelabrator Saugus Inc.,1004287,100 SALEM TURNPIKE,42.447211,-70.980472,SAUGUS,ESSEX COUNTY,MA,1906,ENERGY CAPITOL PARTNERS LLC (100%),"131,892",C,"400,134.60","224,573.00"
2018,Covanta WBH,1004963,2122 S. Yukon Avenue,36.13221,-96.01738,Tulsa,TULSA COUNTY,OK,74107,COVANTA ENERGY (100%),"127,216",C,"330,680.93","173,131.00"
2018,"COVANTA ALEXANDRIA/ARLINGTON, INC",1001813,5301 EISENHOWER AVENUE,38.80137,-77.12859,ALEXANDRIA,ALEXANDRIA CITY,VA,22304,COVANTA ENERGY (100%),"125,839",C,"323,875.33","166,951.00"
2018,COVANTA HUNTINGTON,1002400,99 TOWN LINE RD.,40.8817,-73.2899,EAST NORTHPORT,SUFFOLK COUNTY,NY,11731,COVANTA ENERGY (100%),"118,710",C,"337,743.78","186,689.90"
2018,CAMDEN CNTY RESOURCE RECOVERY ASSOC,1000362,600 MORGAN BOULEVARD,39.9094,-75.1167,CAMDEN,CAMDEN COUNTY,NJ,8104,COVANTA ENERGY (99%); CAMDEN COUNTY ENERGY RECOVERY ASSOCIATES LP (1%),"114,802",C,"321,160.86","179,281.80"
2018,MCKAY BAY FACILITY,1004572,107 NORTH 34TH ST,27.94934,-82.42098,TAMPA,HILLSBOROUGH COUNTY,FL,33605,CITY OF TAMPA (100%),"105,982",C,"314,802.43","178,489.00"
2018,HUNTSVILLE SOLID WASTE DISPOSAL AUTHORIT,1003244,5251 TRIANA BLVD SW,34.66979,-86.61282,HUNTSVILLE,MADISON COUNTY,AL,35805,HUNTSVILLE SOLID WASTE DISPOSAL AUTHORITY (100%),"104,579",C,"222,165.89","97,233.00"
2018,SOUTHEASTERN CT RESOURCE RECOVERY FACILITY,1002744,132 MILITARY HIGHWAY,41.475589,-72.068786,PRESTON,NEW LONDON COUNTY,CT,6365,COVANTA ENERGY (100%),"100,766",C,"268,571.28","144,416.30"
2018,Covanta Stanislaus Inc.,1003200,4040 FINK ROAD,37.38538,-121.14088,CROWS LANDING,STANISLAUS COUNTY,CA,95313,COVANTA ENERGY (100%),"100,367",C,"288,386.87","162,290.00"
2018,SUSQUEHANNA RESOURCE MGMT COMPLEX,1002561,1670 SOUTH 19TH STREET,40.2443,-76.8541,HARRISBURG,DAUPHIN COUNTY,PA,17104,LANCASTER COUNTY SOLID WASTE MANAGEMENT AUTHORITY (100%),"94,879",C,"256,253.74","141,090.50"
2018,City of Spokane Waste-to-Energy,1004053,2900 S GEIGER BLVD,47.626529,-117.504278,SPOKANE,SPOKANE COUNTY,WA,99224,CITY OF SPOKANE (100%),"89,558",C,"250,658.80","137,991.10"
2018,"COVANTA BABYLON, INC.",1005870,125 GLEAM STREET,40.7349,-73.3836,WEST BABYLON,SUFFOLK COUNTY,NY,11704,COVANTA ENERGY (100%),"77,126",C,"244,383.38","143,922.60"
2018,"COVANTA MARION, INC",1001646,4850 BROOKLAKE ROAD NORTHEAST,45.04799,-122.9622,BROOKS,MARION COUNTY,OR,97305,COVANTA ENERGY (100%),"76,246",C,"176,761.79","83,738.70"
2018,Southeast Resource Recovery Facility (SERRF),1003340,120 PIER S. AVE,33.758239,-118.240812,LONG BEACH,LOS ANGELES COUNTY,CA,90802,CITY OF LONG BEACH (100%),"72,964",C,"389,759.81","253,704.00"
2018,Wheelabrator Lisbon Inc.,1004540,425 SOUTH BURNHAM HIGHWAY,41.569537,-72.04481,LISBON,NEW LONDON COUNTY,CT,6351,ENERGY CAPITOL PARTNERS LLC (100%),"72,306",C,"183,132.18","93,376.00"
2018,WHEELABRATOR CONCORD COMPANY LP,1006369,11 WHITNEY ROAD,43.2868,-71.5761,CONCORD (PENACOOK),MERRIMACK COUNTY,NH,3303,ENERGY CAPITOL PARTNERS LLC (100%),"70,281",C,"176,789.45","89,650.00"
2018,"COVANTA BRISTOL, INC",1005172,170 ENTERPRISE DRIVE,41.64911,-72.91595,BRISTOL,HARTFORD COUNTY,CT,6010,COVANTA ENERGY (100%),"70,254",C,"194,444.69","106,075.90"
2018,WHEELABRATOR HUDSON FALLS LLC,1004968,93 RIVER STREET,43.305734,-73.591553,HUDSON FALLS,WASHINGTON COUNTY,NY,12839,ENERGY CAPITOL PARTNERS LLC (100%),"66,362",C,"148,609.12","70,408.00"
2018,COVANTA WARREN ENERGY RESOURCE CO,1001869,218 MOUNT PISGAH ROAD,40.8205,-75.0114,OXFORD,WARREN COUNTY,NJ,7863,COVANTA ENERGY (100%),"62,266",C,"167,934.16","91,614.30"
2018,COVANTA LAKE II INC,1003242,3830 ROGERS INDUSTRIAL PARK ROAD,28.73974,-81.88944,OKAHUMPKA,LAKE COUNTY,FL,34762,COVANTA ENERGY (100%),"59,398",C,"179,302.02","103,164.00"
2018,OLMSTED WASTE-TO-ENERGY FACILITY,1005528,301 SILVER CREEK RD NE,44.026536,-92.4291,ROCHESTER,OLMSTED COUNTY,MN,55906,OLMSTED COUNTY (100%),"57,987",C,"133,043.19","64,840.90"
2018,PENOBSCOT ENERGY RECOVERY CO.,1000047,29 INDUSTRIAL WAY,44.738333,-68.825833,ORRINGTON,PENOBSCOT COUNTY,ME,4474,USA ENERGY GROUP LLC (69.31%); PERC HOLDINGS LLC (29.68%),"57,604",C,"194,242.79","120,550.80"
2018,"WHEELABRATOR GLOUCESTER COMPANY, L.P.",1004279,,39.873864,-75.138677,WESTVILLE,GLOUCESTER COUNTY,NJ,8093,ENERGY CAPITOL PARTNERS LLC (100%),"57,158",C,"162,936.71","90,434.00"
2018,REGIONAL WASTE SYSTEMS INCORPORATED,1005673,64 BLUEBERRY RD,43.6557,-70.3341,PORTLAND,CUMBERLAND COUNTY,ME,4102,ECOMAINE (100%),"56,264",C,"144,858.22","75,169.60"
2018,KENT COUNTY WASTE TO ENERGY FACILITY,1003387,950 MARKET AVE SW,42.9492,-85.6939,GRAND RAPIDS,KENT COUNTY,MI,49503,KENT COUNTY MICHIGAN DEPARTMENT OF PUBLIC WORKS (100%),"49,162",C,"177,454.24","111,751.60"
2018,ISLIP MCARTHUR RESOURCE RECOVERY FACIL,1002277,4001 VETERANS MEMORIAL HIGHWAY,40.786445,-73.10577,RONKONKOMA,SUFFOLK COUNTY,NY,11779,ISLIP RESOURCE RECOVERY AGENCY (100%),"44,726",C,"130,938.17","75,347.20"
2018,BAY COUNTY WASTE - TO - ENERGY FACILITY,1004618,6510 BAY LINE DRIVE,30.2656,-85.5214,PANAMA CITY,BAY COUNTY,FL,32404,BAY COUNTY (100%),"42,484",C,"95,042.18","47,178.20"
2018,DUTCHESS CO RESOURCE RECOVERY FACILITY,1003110,98 SAND DOCK RD,41.647458,-73.942631,POUGHKEEPSIE,DUTCHESS COUNTY,NY,12601,DUTCHESS COUNTY RESOURCE RECOVERY AGENCY (100%),"33,933",C,"88,196.94","49,947.00"
2018,COMMUNITY ECO SPRINGFIELD LLC,1004865,188 M ST,42.090524,-72.590858,AGAWAM,HAMPDEN COUNTY,MA,1001,COVANTA ENERGY (100%),"29,765",C,"112,099.93","71,828.40"
2018,OSWEGO CO ENERGY RECOVERY FAC,1006910,2801 STATE ROUTE 481,43.3492,-76.4256,Fulton,OSWEGO COUNTY,NY,13069,OSWEGO COUNTY (100%),"27,806",C,"63,439.22","29,567.70"
2018,POPE/DOUGLAS SOLID WASTE MANAGEMENT,1004475,2115 SOUTH JEFFERSON STREET,45.868611,-95.372163,ALEXANDRIA,DOUGLAS COUNTY,MN,56308,POPE/DOUGLAS JOINT SOLID WASTE MANAGEMENT BOARD (100%),"27,033",C,"64,104.00","31,825.00"
2018,COMMUNITY ECO PITTSFIELD LLC,1004797,500 HUBBARD AVENUE,42.468401,-73.194143,PITTSFIELD,BERKSHIRE COUNTY,MA,1201,COVANTA ENERGY (100%),"25,899",C,"71,736.66","39,489.50"
2018,PERHAM RESOURCE RECOVERY FACILITY,1006340,201 6TH AVENUE NE,46.59107,-95.56406,PERHAM,OTTER TAIL COUNTY,MN,56573,PRAIRIE LAKES MUNICIPAL SOLID WASTE AUTHORITY (100%),"25,603",C,"43,663.26","22,957.60"
2018,COMMERCE REFUSE TO ENERGY FACILITY,1003182,5926 SHEILA ST,33.9949,-118.1539,CITY OF COMMERCE,LOS ANGELES COUNTY,CA,90040,LOS ANGELES COUNTY SANITATION DISTRICTS (100%),"20,253",C,"55,371.35","32,979.90"
2019,OGDEN MARTIN SYS OF FAIRFAX,1006177,9898 FURNACE ROAD,38.6954,-77.2407,LORTON,FAIRFAX COUNTY,VA,22079,COVANTA HOLDING CORP (100%),"425,776",C,"1,244,343.74","724,971.00"
2019,Delaware Valley Resource Recovery Facility,1006038,10 HIGHLAND AVENUE,39.8275,-75.38728,CHESTER,DELAWARE COUNTY,PA,19013,COVANTA HOLDING CORP (100%),"346,860",C,"957,219.13","516,151.00"
2019,SEMASS PARTNERSHIP RESOURCE RECOVERY FACILITY,1005710,141 CRANBERRY HIGHWAY ROUTE 28,41.8023,-70.7875,ROCHESTER,PLYMOUTH COUNTY,MA,2770,COVANTA HOLDING CORP (100%),"340,712",C,"965,595.84","550,039.00"
2019,ESSEX COUNTY RESOURCE RECOVERY FACILITY,1004216,183 RAYMOND BLVD,40.7381,-74.1266,NEWARK,ESSEX COUNTY,NJ,7105,COVANTA HOLDING CORP (100%),"336,783",C,"927,990.40","537,978.00"
2019,COVANTA ENERGY,1000293,2320 S HARDING ST,39.7337,-86.1888,INDIANAPOLIS,MARION COUNTY,IN,46221,COVANTA HOLDING CORP (100%),"328,449",C,"759,581.39","337,489.00"
2019,COVANTA HEMPSTEAD,1002398,600 MERCHANTS CONCOURSE,40.738356,-73.593495,WESTBURY,NASSAU COUNTY,NY,11590,COVANTA HOLDING CORP (100%),"313,920",C,"1,000,842.76","558,083.00"
2019,WHEELABRATOR BALTIMORE LP,1004094,1801 OLD ANNAPOLIS ROAD,39.26994,-76.63041,BALTIMORE,BALTIMORE CITY,MD,21230,WHEELABRATOR TECHNOLOGIES HOLDINGS INC (100%),"296,611",C,"742,725.53","435,761.00"
2019,"WHEELABRATOR SOUTH BROWARD, INC - RESOURCE RECOVERY FACILITY",1004531,4400 SOUTH STATE ROAD 7,26.068889,-80.203611,FT. LAUDERDALE,BROWARD COUNTY,FL,33314,WHEELABRATOR TECHNOLOGIES HOLDINGS INC (100%),"290,886",C,"718,850.20","474,600.00"
2019,Wheelabrator Bridgeport L.P.,1004283,6 HOWARD AVE,41.1624,-73.2091,BRIDGEPORT,FAIRFIELD COUNTY,CT,6605,WHEELABRATOR TECHNOLOGIES HOLDINGS INC (100%),"274,037",C,"775,064.31","411,058.00"
2019,COVANTA HONOLULU RESOURCE RECOVERY VENTURE (H-POWER),1007914,91-174 HANUA ST,21.3048,-158.1061,KAPOLEI,HONOLULU COUNTY,HI,96707,CITY & COUNTY OF HONOLULU (100%),"270,125",C,"703,913.17","440,238.10"
2019,WHEELABRATOR WESTCHESTER LP,1004244,1 CHARLES PT AVE,41.277115,-73.942428,PEEKSKILL,WESTCHESTER COUNTY,NY,10566,WHEELABRATOR TECHNOLOGIES HOLDINGS INC (100%),"244,751",C,"718,862.17","416,739.00"
2019,DADE COUNTY RESOURCES RECOVERY,1009077,6990 NW 97 AVENUE,25.835883,-80.356201,MIAMI,MIAMI-DADE COUNTY,FL,33178,COUNTY OF MIAMI-DADE WASTE MANAGEMENT (100%),"240,209",C,"765,951.78","480,658.00"
2019,COVANTA HAVERHILL INC,1005179,100 RECOVERY WAY,42.7654,-71.124025,HAVERHILL,ESSEX COUNTY,MA,1835,COVANTA HOLDING CORP (100%),"216,455",C,"646,990.91","315,465.00"
2019,LEE COUNTY SOLID WASTE RESOURCE RECOVERY FACILITY,1002268,10500 BUCKINGHAM ROAD,26.631667,-81.761389,FORT MYERS,LEE COUNTY,FL,33905,STATE OF FLORIDA (100%),"211,502",C,"623,819.99","307,521.00"
2019,UNION COUNTY RESOURCE RECOVERY FACILITY,1002269,1499 US RT 1 & 9 NORTH,40.6008,-74.2664,RAHWAY,UNION COUNTY,NJ,7065,COVANTA HOLDING CORP (100%),"202,530",C,"555,683.93","307,145.90"
2019,WHEELABRATOR FALLS,1006282,1201 NEW FORD MILL ROAD,40.16274,-74.76739,MORRISVILLE,BUCKS COUNTY,PA,19067,WHEELABRATOR TECHNOLOGIES HOLDINGS INC (100%),"196,199",C,"442,563.26","285,271.00"
2019,MONTGOMERY COUNTY RESOURCE RECOVERY FACILITY,1000623,21204 MARTINSBURG ROAD,39.200734,-77.456357,DICKERSON,MONTGOMERY COUNTY,MD,20842,NORTHEAST MARYLAND WASTE DISPOSAL AUTHORITY (100%),"196,026",C,"619,803.63","372,162.00"
2019,HILLSBOROUGH COUNTY RESOURCE RECOVERY FACILITY,1005920,350 NORTH FALKENBURG ROAD,27.95473,-82.34075,TAMPA,HILLSBOROUGH COUNTY,FL,33619,HILLSBOROUGH COUNTY PUBLIC UTILITIES DEPARTMENT (100%),"191,661",C,"520,428.78","286,372.30"
2019,WHEELABRATOR MILLBURY INC,1006267,331 SOUTHWEST CUTOFF,42.2207,-71.7673,MILLBURY,WORCESTER COUNTY,MA,1527,WHEELABRATOR TECHNOLOGIES HOLDINGS INC (100%),"186,902",C,"517,223.77","274,585.00"
2019,Wheelabrator Portsmouth Inc.,1004969,3809 ELM AVENUE,36.8087,-76.3035,PORTSMOUTH,PORTSMOUTH CITY,VA,23704,"MIP IV Boomerang Holdings, LLC (100%)","172,733",C,"471,341.08","263,737.00"
2019,Mid-Connecticut Resources Recovery Facility,1002765,,41.7494,-72.6536,Hartford,HARTFORD COUNTY,CT,6114,MATERIALS INNOVATION & RECYCLING AUTHORITY (100%),"165,480",C,"436,275.87","244,401.40"
2019,COVANTA PLYMOUTH RENEWABLE ENERGY LLC,1007884,1155 CONSHOHOCKEN ROAD,40.09584,-75.31056,CONSHOHOCKEN,MONTGOMERY COUNTY,PA,19428,COVANTA HOLDING CORP (100%),"163,878",C,"379,966.80","261,337.80"
2019,Lancaster Waste to Energy Facility,1007677,1911 River Road,40.07434,-76.6409,Bainbridge,LANCASTER COUNTY,PA,17502,LANCASTER COUNTY SOILD WASTE MANAGEMENT AUTHORITY (100%),"159,486",C,"439,615.49","250,017.60"
2019,WHEELABRATOR NORTH ANDOVER INC.,1004101,285 HOLT ROAD,42.726075,-71.122203,NORTH ANDOVER,ESSEX COUNTY,MA,1845,WHEELABRATOR TECHNOLOGIES HOLDINGS INC (100%),"148,671",C,"435,080.91","247,785.00"
2019,YORK COUNTY RESOURCE RECOVERY,1006647,2651 BLACKBRIDGE ROAD,40.0017,-76.7175,YORK,YORK COUNTY,PA,17406,YORK COUNTY SOLID WASTE & REFUSE AUTHORITY (100%),"144,759",C,"395,857.26","206,239.00"
2019,Hennepin Energy Recovery Center,1004795,505 6th Avenue North,44.98351,-93.28037,Minneapolis,HENNEPIN COUNTY,MN,55405,HENNEPIN COUNTY (100%),"143,909",C,"373,612.11","200,785.00"
2019,ONONDAGA CO RESOURCE RECOVERY FACILITY,1006772,5801 ROCK CUT ROAD,43.004785,-76.11473,JAMESVILLE,ONONDAGA COUNTY,NY,13078,COVANTA HOLDING CORP (100%),"140,099",C,"385,304.50","192,566.70"
2019,Southeast Resource Recovery Facility (SERRF),1003340,120 PIER S. AVE,33.758239,-118.240812,LONG BEACH,LOS ANGELES COUNTY,CA,90802,CITY OF LONG BEACH (61.5%); COUNTY SANITATION DISTRICT NO 2 OF LOS ANGELES COUNTY (38.5%),"130,554",C,"392,106.37","226,771.00"
2019,COVANTA HUNTINGTON,1002400,99 TOWN LINE RD.,40.8817,-73.2899,EAST NORTHPORT,SUFFOLK COUNTY,NY,11731,COVANTA HOLDING CORP (100%),"126,121",C,"347,833.66","200,904.80"
2019,CAMDEN CNTY RESOURCE RECOVERY ASSOC,1000362,600 MORGAN BOULEVARD,39.9094,-75.1167,CAMDEN,CAMDEN COUNTY,NJ,8104,COVANTA HOLDING CORP (99%); COVANTA HOLDING CORP (1%),"120,451",C,"325,572.80","177,001.50"
2019,Covanta WBH,1004963,2122 S. Yukon Avenue,36.13221,-96.01738,Tulsa,TULSA COUNTY,OK,74107,COVANTA HOLDING CORP (100%),"118,621",C,"320,072.83","137,285.40"
2019,"COVANTA ALEXANDRIA/ARLINGTON, INC",1001813,5301 EISENHOWER AVENUE,38.80137,-77.12859,ALEXANDRIA,ALEXANDRIA CITY,VA,22304,COVANTA HOLDING CORP (100%),"116,673",C,"322,015.58","188,036.40"
2019,Wheelabrator Saugus Inc.,1004287,100 SALEM TURNPIKE,42.447211,-70.980472,SAUGUS,ESSEX COUNTY,MA,1906,WHEELABRATOR TECHNOLOGIES HOLDINGS INC (100%),"115,855",C,"346,448.76","168,452.00"
2019,MCKAY BAY FACILITY,1004572,107 NORTH 34TH ST,27.94934,-82.42098,TAMPA,HILLSBOROUGH COUNTY,FL,33605,CITY OF TAMPA (100%),"113,108",C,"312,032.63","169,867.00"
2019,Covanta Stanislaus Inc.,1003200,4040 FINK ROAD,37.38538,-121.14088,CROWS LANDING,STANISLAUS COUNTY,CA,95313,COVANTA HOLDING CORP (100%),"108,943",C,"293,942.18","165,498.10"
2019,SUSQUEHANNA RESOURCE MGMT COMPLEX,1002561,1670 SOUTH 19TH STREET,40.2443,-76.8541,HARRISBURG,DAUPHIN COUNTY,PA,17104,LANCASTER COUNTY SOILD WASTE MANAGEMENT AUTHORITY (100%),"101,197",C,"272,484.45","147,563.00"
2019,SOUTHEASTERN CT RESOURCE RECOVERY FACILITY,1002744,132 MILITARY HIGHWAY,41.475589,-72.068786,PRESTON,NEW LONDON COUNTY,CT,6365,COVANTA HOLDING CORP (100%),"99,644",C,"270,284.46","145,015.30"
2019,"COVANTA BABYLON, INC.",1005870,125 GLEAM STREET,40.7349,-73.3836,WEST BABYLON,SUFFOLK COUNTY,NY,11704,COVANTA HOLDING CORP (100%),"93,538",C,"257,911.58","147,218.20"
2019,City of Spokane Waste-to-Energy,1004053,2900 S GEIGER BLVD,47.626529,-117.504278,SPOKANE,SPOKANE COUNTY,WA,99224,CITY OF SPOKANE (100%),"93,049",C,"251,200.95","134,315.50"
2019,HUNTSVILLE SOLID WASTE DISPOSAL AUTHORIT,1003244,5251 TRIANA BLVD SW,34.66979,-86.61282,HUNTSVILLE,MADISON COUNTY,AL,35805,THE SOLID WASTE DISPOSAL AUTHORITY OF THE CITY OF HUNTSVILLE (100%),"81,296",C,"223,020.61","108,314.00"
2019,"COVANTA BRISTOL, INC",1005172,170 ENTERPRISE DRIVE,41.64911,-72.91595,BRISTOL,HARTFORD COUNTY,CT,6010,COVANTA HOLDING CORP (100%),"80,629",C,"221,323.13","126,919.30"
